zip,type,city,state,county,country,irs_estimated_population
20144,STANDARD,Delaplane,VA,Fauquier County,US,910
20146,PO BOX,Ashburn,VA,Loudoun County,US,510
20147,STANDARD,Ashburn,VA,Loudoun County,US,64450
20148,STANDARD,Ashburn,VA,Loudoun County,US,62880
20149,UNIQUE,Ashburn,VA,Loudoun County,US,0
20151,STANDARD,Chantilly,VA,Fairfax County,US,22740
20152,STANDARD,Chantilly,VA,Loudoun County,US,37150
20153,PO BOX,Chantilly,VA,Fairfax County,US,632
20155,STANDARD,Gainesville,VA,Prince William County,US,36490
20156,PO BOX,Gainesville,VA,Prince William County,US,339
20158,STANDARD,Hamilton,VA,Loudoun County,US,4290
20159,PO BOX,Hamilton,VA,Loudoun County,US,419
20160,PO BOX,Lincoln,VA,Loudoun County,US,243
20163,PO BOX,Sterling,VA,Loudoun County,US,0
20164,STANDARD,Sterling,VA,Loudoun County,US,40570
20165,STANDARD,Sterling,VA,Loudoun County,US,32540
20166,STANDARD,Sterling,VA,Loudoun County,US,14250
20167,PO BOX,Sterling,VA,Loudoun County,US,542
20168,PO BOX,Haymarket,VA,Prince William County,US,269
20169,STANDARD,Haymarket,VA,Prince William County,US,28790
20170,STANDARD,Herndon,VA,Fairfax County,US,41760
20171,STANDARD,Herndon,VA,Fairfax County,US,49890
20172,PO BOX,Herndon,VA,Fairfax County,US,769
20175,STANDARD,Leesburg,VA,Loudoun County,US,32490
20176,STANDARD,Leesburg,VA,Loudoun County,US,49840
20177,PO BOX,Leesburg,VA,Loudoun County,US,711
20178,PO BOX,Leesburg,VA,Loudoun County,US,239
20180,STANDARD,Lovettsville,VA,Loudoun County,US,8120
20181,STANDARD,Nokesville,VA,Prince William County,US,9630
20182,PO BOX,Nokesville,VA,Prince William County,US,437
20184,STANDARD,Upperville,VA,Fauquier County,US,440
20185,PO BOX,Upperville,VA,Fauquier County,US,384
20186,STANDARD,Warrenton,VA,Fauquier County,US,13740
20187,STANDARD,Warrenton,VA,Fauquier County,US,18660
20188,PO BOX,Warrenton,VA,Fauquier County,US,1067
20189,STANDARD,Dulles,VA,Loudoun County,US,9117
20190,STANDARD,Reston,VA,Fairfax County,US,18100
20191,STANDARD,Reston,VA,Fairfax County,US,28110
20192,UNIQUE,Herndon,VA,Fairfax County,US,0
20193,UNIQUE,Reston,VA,Fairfax County,US,0
20194,STANDARD,Reston,VA,Fairfax County,US,11910
20195,PO BOX,Reston,VA,Fairfax County,US,525
20196,UNIQUE,Reston,VA,Fairfax County,US,0
20197,STANDARD,Waterford,VA,Loudoun County,US,2510
20198,STANDARD,The Plains,VA,Fauquier County,US,1950
20199,UNIQUE,Dulles,VA,Loudoun County,US,0
20201,UNIQUE,Washington,DC,District of Columbia,US,0
20202,UNIQUE,Washington,DC,District of Columbia,US,0
20203,UNIQUE,Washington,DC,District of Columbia,US,0
20204,UNIQUE,Washington,DC,District of Columbia,US,0
20206,UNIQUE,Washington,DC,District of Columbia,US,0
20207,UNIQUE,Washington,DC,District of Columbia,US,0
20208,UNIQUE,Washington,DC,District of Columbia,US,0
20210,UNIQUE,Washington,DC,District of Columbia,US,0
20211,UNIQUE,Washington,DC,District of Columbia,US,0
20212,UNIQUE,Washington,DC,District of Columbia,US,0
20213,UNIQUE,Washington,DC,District of Columbia,US,0
20214,UNIQUE,Washington,DC,District of Columbia,US,0
20215,UNIQUE,Washington,DC,District of Columbia,US,0
20216,UNIQUE,Washington,DC,District of Columbia,US,0
20217,UNIQUE,Washington,DC,District of Columbia,US,0
20218,UNIQUE,Washington,DC,District of Columbia,US,0
20219,UNIQUE,Washington,DC,District of Columbia,US,0
20220,UNIQUE,Washington,DC,District of Columbia,US,0
20221,UNIQUE,Washington,DC,District of Columbia,US,0
20222,UNIQUE,Washington,DC,District of Columbia,US,0
20223,UNIQUE,Washington,DC,District of Columbia,US,0
20224,UNIQUE,Washington,DC,District of Columbia,US,0
20226,UNIQUE,Washington,DC,District of Columbia,US,0
20227,UNIQUE,Washington,DC,District of Columbia,US,0
20228,UNIQUE,Washington,DC,District of Columbia,US,0
20229,UNIQUE,Washington,DC,District of Columbia,US,0
20230,UNIQUE,Washington,DC,District of Columbia,US,0
20232,UNIQUE,Washington,DC,District of Columbia,US,0
20233,UNIQUE,Washington,DC,District of Columbia,US,0
20235,UNIQUE,Washington,DC,District of Columbia,US,0
20237,UNIQUE,Washington,DC,District of Columbia,US,0
20238,UNIQUE,Washington,DC,District of Columbia,US,0
20239,UNIQUE,Washington,DC,District of Columbia,US,0
20240,UNIQUE,Washington,DC,District of Columbia,US,0
20241,UNIQUE,Washington,DC,District of Columbia,US,0
20242,UNIQUE,Washington,DC,District of Columbia,US,0
20244,UNIQUE,Washington,DC,District of Columbia,US,0
20245,UNIQUE,Washington,DC,District of Columbia,US,0
20250,UNIQUE,Washington,DC,District of Columbia,US,0
20251,UNIQUE,Washington,DC,District of Columbia,US,0
20252,UNIQUE,Washington,DC,,US,0
20254,UNIQUE,Washington,DC,District of Columbia,US,0
20260,STANDARD,Washington,DC,District of Columbia,US,0
20261,UNIQUE,Washington,DC,District of Columbia,US,0
20262,UNIQUE,Washington,DC,District of Columbia,US,0
20265,UNIQUE,Washington,DC,District of Columbia,US,0
20266,UNIQUE,Washington,DC,District of Columbia,US,0
20268,UNIQUE,Washington,DC,District of Columbia,US,0
20270,UNIQUE,Washington,DC,District of Columbia,US,0
20277,UNIQUE,Washington,DC,District of Columbia,US,0
20289,UNIQUE,Washington,DC,District of Columbia,US,0
20299,UNIQUE,Washington,DC,District of Columbia,US,0
20301,UNIQUE,Washington,DC,District of Columbia,US,0
20303,UNIQUE,Washington,DC,District of Columbia,US,0
20306,UNIQUE,Washington,DC,District of Columbia,US,0
20307,UNIQUE,Washington,DC,District of Columbia,US,76
20310,UNIQUE,Washington,DC,District of Columbia,US,0
20314,UNIQUE,Washington,DC,District of Columbia,US,0
20317,UNIQUE,Washington,DC,District of Columbia,US,11
20318,UNIQUE,Washington,DC,District of Columbia,US,0
20319,UNIQUE,Washington,DC,District of Columbia,US,20
20330,UNIQUE,Washington,DC,District of Columbia,US,0
20340,UNIQUE,Washington,DC,District of Columbia,US,0
20350,UNIQUE,Washington,DC,District of Columbia,US,0
20355,UNIQUE,Washington,DC,District of Columbia,US,0
20370,UNIQUE,Washington,DC,District of Columbia,US,0
20372,UNIQUE,Washington,DC,District of Columbia,US,0
20373,UNIQUE,Naval Anacost Annex,DC,District of Columbia,US,140
20374,STANDARD,Washington Navy Yard,DC,District of Columbia,US,29
20375,UNIQUE,Washington,DC,District of Columbia,US,0
20376,STANDARD,Washington Navy Yard,DC,District of Columbia,US,0
20380,UNIQUE,Washington,DC,District of Columbia,US,0
20388,STANDARD,Washington Navy Yard,DC,District of Columbia,US,0
20389,UNIQUE,Washington,DC,District of Columbia,US,0
20390,UNIQUE,Washington,DC,District of Columbia,US,329
20391,STANDARD,Washington Navy Yard,DC,District of Columbia,US,0
20392,UNIQUE,Washington,DC,District of Columbia,US,0
20393,UNIQUE,Washington,DC,District of Columbia,US,0
20394,UNIQUE,Washington,DC,District of Columbia,US,0
20395,UNIQUE,Washington,DC,District of Columbia,US,0
20398,STANDARD,Washington Navy Yard,DC,District of Columbia,US,0
20401,UNIQUE,Washington,DC,District of Columbia,US,0
20402,UNIQUE,Washington,DC,District of Columbia,US,0
20403,UNIQUE,Washington,DC,District of Columbia,US,0
20404,UNIQUE,Washington,DC,District of Columbia,US,0
20405,UNIQUE,Washington,DC,District of Columbia,US,0
20406,UNIQUE,Washington,DC,District of Columbia,US,0
20407,UNIQUE,Washington,DC,District of Columbia,US,0
20408,UNIQUE,Washington,DC,District of Columbia,US,0
20409,UNIQUE,Washington,DC,District of Columbia,US,0
20410,UNIQUE,Washington,DC,District of Columbia,US,0
20411,UNIQUE,Washington,DC,District of Columbia,US,0
20412,UNIQUE,Washington,DC,District of Columbia,US,0
20413,UNIQUE,Washington,DC,District of Columbia,US,0
20414,UNIQUE,Washington,DC,District of Columbia,US,0
20415,UNIQUE,Washington,DC,District of Columbia,US,0
20416,UNIQUE,Washington,DC,District of Columbia,US,0
20417,UNIQUE,Washington,DC,,US,0
20418,UNIQUE,Washington,DC,District of Columbia,US,0
20419,UNIQUE,Washington,DC,District of Columbia,US,0
20420,UNIQUE,Washington,DC,District of Columbia,US,0
20421,UNIQUE,Washington,DC,District of Columbia,US,0
20422,UNIQUE,Washington,DC,District of Columbia,US,0
20423,UNIQUE,Washington,DC,District of Columbia,US,0
20424,UNIQUE,Washington,DC,District of Columbia,US,0
20425,UNIQUE,Washington,DC,District of Columbia,US,0
20426,UNIQUE,Washington,DC,District of Columbia,US,0
20427,UNIQUE,Washington,DC,District of Columbia,US,0
20428,UNIQUE,Washington,DC,District of Columbia,US,0
20429,UNIQUE,Washington,DC,District of Columbia,US,0
20431,UNIQUE,Washington,DC,District of Columbia,US,97
20433,UNIQUE,Washington,DC,District of Columbia,US,194
20434,UNIQUE,Washington,DC,District of Columbia,US,0
20435,UNIQUE,Washington,DC,District of Columbia,US,0
20436,UNIQUE,Washington,DC,District of Columbia,US,0
20437,UNIQUE,Washington,DC,District of Columbia,US,0
20439,UNIQUE,Washington,DC,District of Columbia,US,0
20440,UNIQUE,Washington,DC,District of Columbia,US,0
20441,UNIQUE,Washington,DC,District of Columbia,US,0
20442,UNIQUE,Washington,DC,District of Columbia,US,0
20444,UNIQUE,Washington,DC,District of Columbia,US,0
20447,UNIQUE,Washington,DC,District of Columbia,US,0
20451,UNIQUE,Washington,DC,District of Columbia,US,0
20453,UNIQUE,Washington,DC,District of Columbia,US,0
20456,UNIQUE,Washington,DC,District of Columbia,US,0
20460,UNIQUE,Washington,DC,District of Columbia,US,0
20463,UNIQUE,Washington,DC,District of Columbia,US,0
20468,UNIQUE,Washington,DC,District of Columbia,US,0
20469,UNIQUE,Washington,DC,District of Columbia,US,0
20470,UNIQUE,Washington,DC,District of Columbia,US,0
20472,UNIQUE,Washington,DC,District of Columbia,US,0
20500,STANDARD,Washington,DC,District of Columbia,US,0
20501,UNIQUE,Washington,DC,District of Columbia,US,0
20502,UNIQUE,Washington,DC,District of Columbia,US,0
20503,UNIQUE,Washington,DC,District of Columbia,US,0
20504,UNIQUE,Washington,DC,District of Columbia,US,0
20505,UNIQUE,Washington,DC,District of Columbia,US,0
20506,UNIQUE,Washington,DC,District of Columbia,US,0
20507,UNIQUE,Washington,DC,District of Columbia,US,0
20508,UNIQUE,Washington,DC,District of Columbia,US,0
20509,UNIQUE,Washington,DC,District of Columbia,US,0
20510,UNIQUE,Washington,DC,District of Columbia,US,0
20511,UNIQUE,Washington,DC,District of Columbia,US,0
20515,UNIQUE,Washington,DC,District of Columbia,US,0
20520,UNIQUE,Washington,DC,District of Columbia,US,0
20521,UNIQUE,Washington,DC,District of Columbia,US,384
20522,UNIQUE,Washington,DC,District of Columbia,US,0
20523,UNIQUE,Washington,DC,District of Columbia,US,0
20524,UNIQUE,Washington,DC,District of Columbia,US,0
20525,UNIQUE,Washington,DC,District of Columbia,US,0
20526,UNIQUE,Washington,DC,District of Columbia,US,0
20527,UNIQUE,Washington,DC,District of Columbia,US,0
20528,UNIQUE,Washington,DC,District of Columbia,US,0
20529,UNIQUE,Washington,DC,District of Columbia,US,0
20530,UNIQUE,Washington,DC,District of Columbia,US,0
20531,UNIQUE,Washington,DC,District of Columbia,US,0
20532,UNIQUE,Washington,DC,District of Columbia,US,0
20533,UNIQUE,Washington,DC,District of Columbia,US,0
20534,UNIQUE,Washington,DC,District of Columbia,US,0
20535,UNIQUE,Washington,DC,District of Columbia,US,0
20536,UNIQUE,Washington,DC,District of Columbia,US,0
20537,UNIQUE,Washington,DC,District of Columbia,US,0
20538,UNIQUE,Washington,DC,District of Columbia,US,0
20539,UNIQUE,Washington,DC,District of Columbia,US,0
20540,UNIQUE,Washington,DC,District of Columbia,US,0
20541,UNIQUE,Washington,DC,District of Columbia,US,0
20542,UNIQUE,Washington,DC,District of Columbia,US,0
20543,UNIQUE,Washington,DC,District of Columbia,US,0
20544,UNIQUE,Washington,DC,District of Columbia,US,0
20546,UNIQUE,Washington,DC,District of Columbia,US,0
20547,UNIQUE,Washington,DC,District of Columbia,US,0
20548,UNIQUE,Washington,DC,District of Columbia,US,0
20549,UNIQUE,Washington,DC,District of Columbia,US,0
20551,UNIQUE,Washington,DC,District of Columbia,US,0
20552,UNIQUE,Washington,DC,District of Columbia,US,0
20553,UNIQUE,Washington,DC,District of Columbia,US,0
20554,UNIQUE,Washington,DC,District of Columbia,US,0
20555,UNIQUE,Washington,DC,District of Columbia,US,0
20557,UNIQUE,Washington,DC,District of Columbia,US,0
20558,UNIQUE,Washington,DC,District of Columbia,US,0
20559,UNIQUE,Washington,DC,District of Columbia,US,0
20560,UNIQUE,Washington,DC,District of Columbia,US,0
20565,UNIQUE,Washington,DC,District of Columbia,US,0
20566,UNIQUE,Washington,DC,District of Columbia,US,0
20570,UNIQUE,Washington,DC,District of Columbia,US,0
20571,UNIQUE,Washington,DC,District of Columbia,US,0
20572,UNIQUE,Washington,DC,District of Columbia,US,0
20573,UNIQUE,Washington,DC,District of Columbia,US,0
20575,UNIQUE,Washington,DC,District of Columbia,US,0
20576,UNIQUE,Washington,DC,District of Columbia,US,0
20577,UNIQUE,Washington,DC,District of Columbia,US,24
20578,UNIQUE,Washington,DC,District of Columbia,US,0
20579,UNIQUE,Washington,DC,District of Columbia,US,0
20580,UNIQUE,Washington,DC,District of Columbia,US,0
20581,UNIQUE,Washington,DC,District of Columbia,US,0
20585,UNIQUE,Washington,DC,District of Columbia,US,0
20586,UNIQUE,Washington,DC,District of Columbia,US,0
20588,UNIQUE,Dhs,MD,Howard County,US,0
20590,UNIQUE,Washington,DC,District of Columbia,US,0
20591,UNIQUE,Washington,DC,District of Columbia,US,0
20593,UNIQUE,Washington,DC,District of Columbia,US,0
20594,UNIQUE,Washington,DC,District of Columbia,US,0
20597,UNIQUE,Washington,DC,District of Columbia,US,0
20598,UNIQUE,Dhs,VA,Fairfax County,US,0
20599,UNIQUE,Washington,DC,District of Columbia,US,0
20601,STANDARD,Waldorf,MD,Charles County,US,25530
20602,STANDARD,Waldorf,MD,Charles County,US,25300
20603,STANDARD,Waldorf,MD,Charles County,US,30800
20604,PO BOX,Waldorf,MD,Charles County,US,1437
20606,STANDARD,Abell,MD,St. Mary's County,US,290
20607,STANDARD,Accokeek,MD,Prince George's County,US,11760
20608,STANDARD,Aquasco,MD,Prince George's County,US,690
20609,STANDARD,Avenue,MD,St. Mary's County,US,1060
20610,PO BOX,Barstow,MD,Calvert County,US,233
20611,STANDARD,Bel Alton,MD,Charles County,US,1010
20612,PO BOX,Benedict,MD,Charles County,US,319
20613,STANDARD,Brandywine,MD,Prince George's County,US,15710
20615,STANDARD,Broomes Island,MD,Calvert County,US,390
20616,STANDARD,Bryans Road,MD,Charles County,US,7100
20617,STANDARD,Bryantown,MD,Charles County,US,850
20618,STANDARD,Bushwood,MD,St. Mary's County,US,810
20619,STANDARD,California,MD,St. Mary's County,US,13840
20620,STANDARD,Callaway,MD,St. Mary's County,US,1390
20621,STANDARD,Chaptico,MD,St. Mary's County,US,1290
20622,STANDARD,Charlotte Hall,MD,Charles County,US,4610
20623,STANDARD,Cheltenham,MD,Prince George's County,US,2770
20624,STANDARD,Clements,MD,St. Mary's County,US,1210
20625,PO BOX,Cobb Island,MD,Charles County,US,799
20626,STANDARD,Coltons Point,MD,St. Mary's County,US,310
20627,PO BOX,Compton,MD,St. Mary's County,US,271
20628,STANDARD,Dameron,MD,St. Mary's County,US,530
20629,PO BOX,Dowell,MD,Calvert County,US,409
20630,STANDARD,Drayden,MD,St. Mary's County,US,560
20632,STANDARD,Faulkner,MD,Charles County,US,500
20634,STANDARD,Great Mills,MD,St. Mary's County,US,6550
20635,PO BOX,Helen,MD,St Mary's County,US,24
20636,STANDARD,Hollywood,MD,St. Mary's County,US,10220
20637,STANDARD,Hughesville,MD,Charles County,US,5720
20639,STANDARD,Huntingtown,MD,Calvert County,US,15550
20640,STANDARD,Indian Head,MD,Charles County,US,8810
20643,PO BOX,Ironsides,MD,Charles County,US,43
20645,STANDARD,Issue,MD,Charles County,US,890
20646,STANDARD,La Plata,MD,Charles County,US,19460
20650,STANDARD,Leonardtown,MD,St. Mary's County,US,14230
20653,STANDARD,Lexington Park,MD,St. Mary's County,US,21360
20656,STANDARD,Loveville,MD,St. Mary's County,US,519
20657,STANDARD,Lusby,MD,Calvert County,US,18180
20658,STANDARD,Marbury,MD,Charles County,US,940
20659,STANDARD,Mechanicsville,MD,St. Mary's County,US,23120
20660,PO BOX,Morganza,MD,St. Mary's County,US,239
20661,PO BOX,Mount Victoria,MD,Charles County,US,62
20662,STANDARD,Nanjemoy,MD,Charles County,US,2230
20664,STANDARD,Newburg,MD,Charles County,US,2670
20667,STANDARD,Park Hall,MD,St. Mary's County,US,450
20670,STANDARD,Patuxent River,MD,St. Mary's County,US,1020
20674,STANDARD,Piney Point,MD,St. Mary's County,US,730
20675,STANDARD,Pomfret,MD,Charles County,US,1610
20676,STANDARD,Port Republic,MD,Calvert County,US,3210
20677,STANDARD,Port Tobacco,MD,Charles County,US,2460
20678,STANDARD,Prince Frederick,MD,Calvert County,US,12340
20680,STANDARD,Ridge,MD,St. Mary's County,US,770
20682,PO BOX,Rock Point,MD,Charles County,US,0
20684,STANDARD,Saint Inigoes,MD,St. Mary's County,US,1120
20685,STANDARD,Saint Leonard,MD,Calvert County,US,6280
20686,PO BOX,Saint Marys City,MD,St. Mary's County,US,220
20687,STANDARD,Scotland,MD,St. Mary's County,US,230
20688,STANDARD,Solomons,MD,Calvert County,US,2530
20689,STANDARD,Sunderland,MD,Calvert County,US,1860
20690,STANDARD,Tall Timbers,MD,St. Mary's County,US,810
20692,STANDARD,Valley Lee,MD,St. Mary's County,US,960
20693,STANDARD,Welcome,MD,Charles County,US,1070
20695,STANDARD,White Plains,MD,Charles County,US,13180
20697,UNIQUE,Southern Md Facility,MD,Prince George's County,US,0
20701,STANDARD,Annapolis Junction,MD,Anne Arundel County,US,540
20703,PO BOX,Lanham,MD,Prince George's County,US,411
20704,PO BOX,Beltsville,MD,Prince George's County,US,412
20705,STANDARD,Beltsville,MD,Prince George's County,US,28000
20706,STANDARD,Lanham,MD,Prince George's County,US,43790
20707,STANDARD,Laurel,MD,Prince George's County,US,34240
20708,STANDARD,Laurel,MD,Prince George's County,US,24120
20709,PO BOX,Laurel,MD,Prince George's County,US,348
20710,STANDARD,Bladensburg,MD,Prince George's County,US,8590
20711,STANDARD,Lothian,MD,Anne Arundel County,US,6920
20712,STANDARD,Mount Rainier,MD,Prince George's County,US,7250
20714,STANDARD,North Beach,MD,Calvert County,US,4030
20715,STANDARD,Bowie,MD,Prince George's County,US,24360
20716,STANDARD,Bowie,MD,Prince George's County,US,19690
20717,PO BOX,Bowie,MD,Prince George's County,US,117
20718,PO BOX,Bowie,MD,Prince George's County,US,358
20719,PO BOX,Bowie,MD,Prince George's County,US,76
20720,STANDARD,Bowie,MD,Prince George's County,US,24210
20721,STANDARD,Bowie,MD,Prince George's County,US,28410
20722,STANDARD,Brentwood,MD,Prince George's County,US,5920
20723,STANDARD,Laurel,MD,Howard County,US,33600
20724,STANDARD,Laurel,MD,Anne Arundel County,US,17530
20725,PO BOX,Laurel,MD,Prince George's County,US,488
20726,PO BOX,Laurel,MD,Prince George's County,US,109
20731,PO BOX,Capitol Heights,MD,Prince George's County,US,319
20732,STANDARD,Chesapeake Beach,MD,Calvert County,US,9910
20733,STANDARD,Churchton,MD,Anne Arundel County,US,2670
20735,STANDARD,Clinton,MD,Prince George's County,US,35710
20736,STANDARD,Owings,MD,Calvert County,US,9100
20737,STANDARD,Riverdale,MD,Prince George's County,US,22490
20738,PO BOX,Riverdale,MD,Prince George's County,US,294
20740,STANDARD,College Park,MD,Prince George's County,US,19020
20741,PO BOX,College Park,MD,Prince George's County,US,284
20742,UNIQUE,College Park,MD,Prince George's County,US,165
20743,STANDARD,Capitol Heights,MD,Prince George's County,US,34430
20744,STANDARD,Fort Washington,MD,Prince George's County,US,48660
20745,STANDARD,Oxon Hill,MD,Prince George's County,US,26550
20746,STANDARD,Suitland,MD,Prince George's County,US,24630
20747,STANDARD,District Heights,MD,Prince George's County,US,33510
20748,STANDARD,Temple Hills,MD,Prince George's County,US,32790
20749,PO BOX,Fort Washington,MD,Prince George's County,US,530
20750,PO BOX,Oxon Hill,MD,Prince George's County,US,466
20751,STANDARD,Deale,MD,Anne Arundel County,US,2130
20752,PO BOX,Suitland,MD,Prince George's County,US,336
20753,PO BOX,District Heights,MD,Prince George's County,US,597
20754,STANDARD,Dunkirk,MD,Calvert County,US,6970
20755,STANDARD,Fort George G Meade,MD,Anne Arundel County,US,8040
20757,PO BOX,Temple Hills,MD,Prince George's County,US,630
20758,STANDARD,Friendship,MD,Anne Arundel County,US,760
20759,STANDARD,Fulton,MD,Howard County,US,6900
